PERMNO,date,RET
77519,20180831,0.016483
77519,20180928,-0.073716
77519,20181031,-0.118824
77519,20181130,0.053405
77519,20181231,-0.121911
77519,20190131,0.131195
77519,20190228,0.100274
77519,20190329,-0.083825
77519,20190430,0.030928
77519,20190531,-0.077500
77519,20190628,0.082402
77519,20190731,0.022727
77519,20190830,-0.053086
77519,20190930,0.071463
77519,20191031,0.060123
77519,20191129,0.016204
77519,20191231,-0.004769
77519,20200131,-0.085352
77519,20200228,-0.134931
77519,20200331,-0.201440
77519,20200430,0.164510
77519,20200529,0.000000
77519,20200630,0.015575
77519,20200731,-0.085308
77519,20200831,0.029361
77519,20200930,-0.112731
77519,20201030,0.052682
77519,20201130,0.104641
77519,20201231,0.110070
77519,20210129,-0.067466
77519,20210226,0.106109
77519,20210331,0.081123
77519,20210430,-0.007463
77519,20210528,0.069856
77519,20210630,-0.112685
77519,20210730,-0.021815
77519,20210831,-0.045792
77519,20210930,0.006875
77519,20211029,0.049734
77519,20211130,-0.026818
77519,20211231,0.030619
77520,20170131,0.085378
77520,20170228,-0.027707
77520,20170331,-0.012147
77520,20170428,0.063310
77520,20170531,0.002813
77520,20170630,0.052475
77520,20170731,0.070485
77520,20170831,-0.049210
77520,20170929,0.077721
77520,20171031,-0.070489
77520,20171130,0.034272
77520,20171229,0.009183
77520,20180131,0.016660
77520,20180228,-0.080832
77520,20180329,-0.026276
77520,20180430,-0.033462
77520,20180531,0.017071
77520,20180629,-0.045283
77520,20180731,0.037879
77520,20180831,-0.050936
77520,20180928,0.018941
77520,20181031,-0.078138
77520,20181130,0.067630
77520,20181231,-0.067192
77520,20190131,0.153224
77520,20190228,0.054985
77520,20190329,0.029151
77520,20190430,0.017685
77520,20190531,-0.057361
77520,20190628,0.165415
77520,20190731,-0.007348
77520,20190830,-0.100260
77520,20190930,0.095197
77520,20191031,0.013078
77520,20191129,0.020863
77520,20191231,-0.011263
77520,20200131,-0.092039
77520,20200228,-0.136156
77520,20200331,-0.218104
77520,20200430,0.118307
77520,20200529,0.048259
77520,20200630,0.004164
77520,20200731,0.183375
77520,20200831,0.085784
77520,20200930,0.044585
77520,20201030,0.037162
77520,20201130,0.203038
77520,20201231,0.114366
77520,20210129,0.075759
77520,20210226,0.168981
77520,20210331,0.109438
77520,20210430,0.015802
77520,20210528,-0.022958
77520,20210630,-0.057744
77520,20210730,0.013269
77520,20210831,0.043222
77520,20210930,-0.109650
77520,20211029,-0.002612
77520,20211130,-0.096555
77520,20211231,0.052718
77528,20170131,-0.036373
77528,20170228,-0.048644
77528,20170331,-0.027817
77528,20170428,0.039306
77528,20170531,-0.066463
77528,20170630,0.074618
77528,20170731,0.056330
77528,20170831,-0.045935
77528,20170929,0.101280
77528,20171031,0.033097
77528,20171130,0.026657
77528,20171229,-0.046695
77528,20180131,0.013816
77528,20180228,-0.016848
77528,20180329,0.012164
77528,20180430,0.068603
77528,20180531,0.064199
77528,20180629,-0.042727
77528,20180731,0.035153
77528,20180831,0.048034
77528,20180928,-0.070724
77528,20181031,-0.068727
77528,20181130,0.053852
77528,20181231,-0.104802
77528,20190131,0.015328
77528,20190228,0.084071
77528,20190329,-0.044708
77528,20190430,0.013914
77528,20190531,-0.052645
77528,20190628,-0.005836
77528,20190731,0.022946
77528,20190830,-0.101129
77528,20190930,0.067504
77528,20191031,0.030797
77528,20191129,0.009162
77528,20191231,0.068134
77528,20200131,-0.067014
77528,20200228,-0.118117
77528,20200331,-0.168847
77528,20200430,-0.022328
77528,20200529,-0.156870
77528,20200630,0.054407
77528,20200731,-0.083156
77528,20200831,-0.047674
77528,20200930,-0.124041
77528,20201030,0.118711
77528,20201130,0.145528
77528,20201231,0.109424
77528,20210129,0.022544
77528,20210226,0.148031
77528,20210331,0.159972
77528,20210430,-0.016418
77528,20210528,0.038240
77528,20210630,-0.077513
77528,20210730,-0.059105
77528,20210831,0.021392
77528,20210930,-0.011074
77528,20211029,0.036987
77528,20211130,-0.011780
77528,20211231,0.053828
77584,20170131,-0.028509
77584,20170228,-0.061466
77584,20170331,-0.062972
77584,20170428,0.018817
77584,20170531,-0.090909
77584,20170630,0.047059
77584,20170731,-0.025281
77584,20170831,-0.172515
77584,20170929,0.190813
77584,20171031,-0.008902
77584,20171130,0.352584
77584,20171229,0.067416
77584,20180131,-0.071579
77584,20180228,0.049875
77584,20180329,0.052257
77584,20180430,0.051919
77584,20180531,0.095445
77584,20180629,0.065347
77584,20180731,-0.096654
77584,20180831,0.070686
77584,20180928,-0.104854
77584,20181031,-0.104121
77584,20181130,-0.063725
77584,20181231,0.012565
77584,20190131,-0.037229
77584,20190228,0.104778
77584,20190329,-0.024492
77584,20190430,0.000534
77584,20190531,-0.185606
77584,20190628,0.150166
77584,20190731,0.190064
77584,20190830,-0.036855
77584,20190930,0.051020
77584,20191031,0.027670
77584,20191129,0.329828
77584,20191231,-0.028037
77584,20200131,-0.039941
77584,20200228,-0.072921
77584,20200331,-0.394167
77584,20200430,0.116703
77584,20200529,-0.080340
77584,20200630,0.113636
77584,20200731,0.022321
77584,20200831,0.169058
77584,20200930,0.088047
77584,20201030,0.189799
77584,20201130,0.119366
77584,20201231,0.174497
77584,20210129,0.346575
77584,20210226,-0.022380
77584,20210331,0.021852
77584,20210430,0.076120
77584,20210528,0.004292
77584,20210630,0.181149
77584,20210730,-0.147538
77584,20210831,-0.079610
77584,20210930,0.022205
77584,20211029,0.059611
77584,20211130,0.130226
77584,20211231,0.026998
77595,20170131,0.142857
77595,20170228,-0.068671
77595,20170331,-0.114140
77595,20170428,0.017308
77595,20170531,-0.286200
77595,20170630,0.095745
77595,20170731,0.349515
77595,20170831,0.071223
77595,20170929,0.126263
77595,20171031,-0.025411
77595,20171130,0.163497
77595,20171229,-0.055482
77595,20180131,-0.005594
77595,20180228,-0.066667
77595,20180329,-0.031722
77595,20180430,0.001560
77595,20180531,0.480685
77595,20180629,-0.036881
77595,20180731,0.018600
77595,20180831,0.035016
77595,20180928,0.009356
77595,20181031,-0.235427
77595,20181130,0.086746
77595,20181231,-0.149031
77595,20190131,0.098074
77595,20190228,-0.072036
77595,20190329,-0.115992
77595,20190430,-0.007470
77595,20190531,-0.177029
77595,20190628,0.121261
77595,20190731,0.064746
77595,20190830,-0.008019
77595,20190930,0.028369
77595,20191031,-0.051232
77595,20191129,-0.001038
77595,20191231,-0.041001
77595,20200131,-0.191667
77595,20200228,-0.108472
77595,20200331,-0.115598
77595,20200430,0.162671
77595,20200529,0.103093
77595,20200630,0.184011
77595,20200731,0.146360
77595,20200831,0.115499
77595,20200930,-0.081609
77595,20201030,-0.017386
77595,20201130,0.375819
77595,20201231,0.018134
77595,20210129,0.086243
77595,20210226,0.274434
77595,20210331,0.192914
77595,20210430,0.033963
77595,20210528,0.070918
77595,20210630,-0.252441
77595,20210730,0.015810
77595,20210831,0.130266
77595,20210930,0.225386
77595,20211029,0.098814
77595,20211130,0.148136
77595,20211231,0.162689
77605,20170131,0.112344
77605,20170228,0.020366
77605,20170331,0.013035
77605,20170428,0.060716
77605,20170531,0.024640
77605,20170630,0.025527
77605,20170731,-0.039682
77605,20170831,0.034936
77605,20170929,0.058802
77605,20171031,-0.035310
77605,20171130,-0.066098
77605,20171229,-0.056697
77605,20180131,0.127874
77605,20180228,-0.025036
77605,20180329,0.002201
77605,20180430,0.051244
77605,20180531,0.058148
77605,20180629,0.076012
77605,20180731,0.027829
77605,20180831,0.058018
77605,20180928,0.082677
77605,20181031,-0.061299
77605,20181130,0.042335
77605,20181231,-0.061853
77605,20190131,0.079513
77605,20190228,0.051638
77605,20190329,-0.043370
77605,20190430,-0.032830
77605,20190531,0.034752
77605,20190628,0.118979
77605,20190731,-0.012099
77605,20190830,0.006359
77605,20190930,-0.047742
77605,20191031,0.024822
77605,20191129,0.037170
77605,20191231,0.045549
77605,20200131,-0.074082
77605,20200228,-0.106998
77605,20200331,-0.127307
77605,20200430,0.148636
77605,20200529,0.013607
77605,20200630,-0.075809
77605,20200731,0.098547
77605,20200831,0.063521
77605,20200930,-0.068503
77605,20201030,-0.103114
77605,20201130,-0.032682
77605,20201231,0.084465
77605,20210129,-0.014186
77605,20210226,0.094244
77605,20210331,-0.003352
77605,20210430,0.128072
77605,20210528,-0.024083
77605,20210630,0.004935
77605,20210730,0.066417
77605,20210831,-0.009868
77605,20210930,-0.038981
77605,20211029,-0.005992
77605,20211130,-0.117320
77605,20211231,0.115839
77606,20170131,-0.193398
77606,20170228,0.070048
77606,20170331,-0.053027
77606,20170428,-0.019593
77606,20170531,-0.015373
77606,20170630,0.020557
77606,20170731,0.069304
77606,20170831,-0.037969
77606,20170929,0.161388
77606,20171031,-0.085214
77606,20171130,0.148707
77606,20171229,0.141964
77606,20180131,0.194357
77606,20180228,0.020380
77606,20180329,0.000454
77606,20180430,-0.051748
77606,20180531,0.074533
77606,20180629,0.101273
77606,20180731,0.013306
77606,20180831,0.070935
77606,20180928,-0.049930
77606,20181031,0.015828
77606,20181130,-0.113033
77606,20181231,-0.003275
77606,20190131,0.035424
77606,20190228,-0.016888
77606,20190329,0.028284
77606,20190430,0.033881
77606,20190531,-0.306329
77606,20190628,-0.022303
77606,20190731,0.132702
77606,20190830,-0.122540
77606,20190930,0.064960
77606,20191031,0.032219
77606,20191129,-0.082911
77606,20191231,0.098064
77606,20200131,-0.160942
77606,20200228,-0.084210
77606,20200331,-0.609349
77606,20200430,0.265250
77606,20200529,0.041170
77606,20200630,0.080645
77606,20200731,-0.083293
77606,20200831,0.121849
77606,20200930,-0.132491
77606,20201030,0.148948
77606,20201130,0.512447
77606,20201231,0.263665
77606,20210129,0.082821
77606,20210226,0.253972
77606,20210331,0.083439
77606,20210430,-0.015937
77606,20210528,-0.054040
77606,20210630,-0.002343
77606,20210730,-0.078207
77606,20210831,0.129921
77606,20210930,-0.175261
77606,20211029,0.030580
77606,20211130,0.055636
77606,20211231,-0.031037
77610,20170131,0.172291
77610,20170228,0.285606
77610,20170331,0.015085
77610,20170428,0.037747
77610,20170531,0.269166
77610,20170630,-0.036332
77610,20170731,0.103890
77610,20170831,0.053897
77610,20170929,0.014005
77610,20171031,0.136981
77610,20171130,0.235495
77610,20171229,-0.045967
77610,20180131,-0.076745
77610,20180228,-0.185696
77610,20180329,-0.221418
77610,20180430,-0.128218
77610,20180531,0.124361
77610,20180629,-0.130707
77610,20180731,0.119767
77610,20180831,0.271028
77610,20180928,-0.036275
77610,20181031,0.043342
77610,20181130,-0.253394
77610,20181231,0.019490
77610,20190131,0.109651
77610,20190228,0.437350
77610,20190329,0.024859
77610,20190430,0.044161
77610,20190531,-0.079386
77610,20190628,0.280610
77610,20190731,0.122408
77610,20190830,-0.026578
77610,20190930,-0.182362
77610,20191031,0.192257
77610,20191129,-0.029773
77610,20191231,0.061528
77610,20200131,-0.145096
77610,20200228,-0.098655
77610,20200331,-0.169154
77610,20200430,0.139171
77610,20200529,-0.023448
77610,20200630,0.021623
77610,20200731,0.165954
77610,20200831,0.006019
77610,20200930,0.030712
77610,20201030,0.097211
77610,20201130,0.154959
77610,20201231,0.003973
77610,20210129,0.004439
77610,20210226,-0.082878
77610,20210331,0.119420
77610,20210430,-0.055243
77610,20210528,-0.035004
77610,20210630,0.030900
77610,20210730,0.054693
77610,20210831,-0.110453
77610,20210930,-0.179443
77610,20211029,0.071596
77610,20211130,-0.219159
77610,20211231,0.155051
77629,20170131,-0.000712
77629,20170228,0.078403
77629,20170331,-0.136814
77629,20170428,0.007657
77629,20170531,-0.035823
77629,20170630,-0.041897
77629,20170731,0.044702
77629,20170831,-0.047544
77629,20170929,0.025876
77629,20171031,0.105777
77629,20171130,0.077999
77629,20171229,-0.011636
77629,20180131,0.051939
77629,20180228,0.020408
77629,20180329,0.052000
77629,20180430,0.122386
77629,20180531,0.025534
77629,20180629,0.028388
77629,20180731,0.091146
77629,20180831,0.197900
77629,20180928,-0.053094
77629,20181031,-0.093423
77629,20181130,0.108817
77629,20181231,-0.139844
77629,20190131,0.034587
77629,20190228,0.041080
77629,20190329,-0.044811
77629,20190430,0.109112
77629,20190531,-0.038716
77629,20190628,0.097216
77629,20190731,0.053113
77629,20190830,0.036721
77629,20190930,-0.022244
77629,20191031,0.083646
77629,20191129,-0.171839
77629,20191231,-0.021479
77629,20200131,0.024399
77629,20200228,-0.110295
77629,20200331,-0.334869
77629,20200430,0.094203
77629,20200529,-0.018013
77629,20200630,0.092797
77629,20200731,0.025179
77629,20200831,0.070311
77629,20200930,-0.022722
77629,20201030,-0.086901
77629,20201130,0.338964
77629,20201231,0.132084
77629,20210129,0.000748
77629,20210226,-0.025760
77629,20210331,-0.109092
77629,20210430,0.080211
77629,20210528,0.037884
77629,20210630,-0.004211
77629,20210730,0.019764
77629,20210831,-0.003216
77629,20210930,-0.057922
77629,20211029,-0.024774
77629,20211130,-0.199332
77629,20211231,0.111305
77637,20170131,-0.131514
77637,20170228,0.025714
77637,20170331,0.125348
77637,20170428,0.051980
77637,20170531,-0.070588
77637,20170630,-0.022785
77637,20170731,-0.033679
77637,20170831,0.008043
77637,20170929,0.079787
77637,20171031,-0.044335
77637,20171130,0.036083
77637,20171229,0.032338
77637,20180131,0.387952
77637,20180228,-0.100694
77637,20180329,0.038610
77637,20180430,-0.092937
77637,20180531,0.149590
77637,20180629,-0.124777
77637,20180731,0.040733
77637,20180831,0.001957
77637,20180928,-0.076172
77637,20181031,-0.055391
77637,20181130,0.060430
77637,20181231,-0.057408
77637,20190131,0.090909
77637,20190228,0.068144
77637,20190329,-0.027671
77637,20190430,0.126878
77637,20190531,0.090845
77637,20190628,0.093248
77637,20190731,0.073529
77637,20190830,0.007945
77637,20190930,-0.048655
77637,20191031,0.091429
77637,20191129,-0.033770
77637,20191231,-0.126795
77637,20200131,-0.013342
77637,20200228,-0.011006
77637,20200331,-0.505882
77637,20200430,0.335264
77637,20200529,0.026506
77637,20200630,0.004695
77637,20200731,-0.154673
77637,20200831,0.091211
77637,20200930,-0.101317
77637,20201030,-0.046223
77637,20201130,0.298463
77637,20201231,0.013655
77637,20210129,0.079928
77637,20210226,0.069023
77637,20210331,0.100350
77637,20210430,0.079533
77637,20210528,0.015062
77637,20210630,0.043548
77637,20210730,0.131067
77637,20210831,0.188030
77637,20210930,-0.061652
77637,20211029,0.035793
77637,20211130,0.040947
77637,20211231,0.054116
77643,20170131,-0.004231
77643,20170228,-0.007790
77643,20170331,-0.048098
77643,20170428,-0.026395
77643,20170531,-0.042603
77643,20170630,0.032573
77643,20170731,0.027602
77643,20170831,-0.026094
77643,20170929,0.120539
77643,20171031,0.030432
77643,20171130,0.042582
77643,20171229,-0.051656
77643,20180131,0.010475
77643,20180228,-0.029026
77643,20180329,0.011453
77643,20180430,0.071479
77643,20180531,0.042272
77643,20180629,-0.011472
77643,20180731,0.087685
77643,20180831,-0.001778
77643,20180928,-0.036418
77643,20181031,-0.163569
77643,20181130,0.039259
77643,20181231,-0.133429
77643,20190131,0.125828
77643,20190228,0.041176
77643,20190329,-0.103841
77643,20190430,0.080159
77643,20190531,-0.069067
77643,20190628,0.071599
77643,20190731,0.022272
77643,20190830,-0.094408
77643,20190930,0.073565
77643,20191031,0.060994
77643,20191129,0.015614
77643,20191231,0.021112
77643,20200131,-0.068229
77643,20200228,-0.119083
77643,20200331,-0.225424
77643,20200430,0.041576
77643,20200529,-0.129202
77643,20200630,0.012225
77643,20200731,-0.049517
77643,20200831,0.055909
77643,20200930,-0.056098
77643,20201030,0.113695
77643,20201130,0.134571
77643,20201231,0.131334
77643,20210129,0.072212
77643,20210226,0.152600
77643,20210331,0.071588
77643,20210430,0.008351
77643,20210528,0.053485
77643,20210630,-0.071287
77643,20210730,-0.063966
77643,20210831,0.035308
77643,20210930,0.008136
77643,20211029,0.122524
77643,20211130,-0.010131
77643,20211231,0.070526
77649,20170131,0.051046
77649,20170228,-0.005930
77649,20170331,-0.009554
77649,20170428,0.062482
77649,20170531,0.050948
77649,20170630,0.054410
77649,20170731,0.004294
77649,20170831,0.068662
77649,20170929,0.014227
77649,20171031,0.055769
77649,20171130,-0.032787
77649,20171229,-0.027679
77649,20180131,0.039442
77649,20180228,0.007589
77649,20180329,0.022563
77649,20180430,0.012425
77649,20180531,0.098603
77649,20180629,0.014253
77649,20180731,0.090087
77649,20180831,0.002533
77649,20180928,-0.000175
77649,20181031,-0.044493
77649,20181130,0.092489
77649,20181231,-0.102704
77649,20190131,0.067478
77649,20190228,0.063475
77649,20190329,0.058449
77649,20190430,0.023041
77649,20190531,0.020614
77649,20190628,0.116248
77649,20190731,-0.000134
77649,20190830,0.037216
77649,20190930,-0.061787
77649,20191031,-0.020209
77649,20191129,0.070213
77649,20191231,0.008469
77649,20200131,-0.011350
77649,20200228,0.055080
77649,20200331,-0.117577
77649,20200430,0.018075
77649,20200529,0.164140
77649,20200630,-0.072819
77649,20200731,0.040342
77649,20200831,0.002568
77649,20200930,0.103671
77649,20201030,0.005676
77649,20201130,0.096055
77649,20201231,-0.022032
77649,20210129,-0.012820
77649,20210226,-0.063652
77649,20210331,0.089702
77649,20210430,0.107833
77649,20210528,-0.093640
77649,20210630,0.080897
77649,20210730,0.056471
77649,20210831,-0.013489
77649,20210930,-0.047905
77649,20211029,0.144214
77649,20211130,-0.063233
77649,20211231,0.113852
77659,20170131,-0.007136
77659,20170228,0.001239
77659,20170331,-0.020173
77659,20170428,-0.017993
77659,20170531,-0.112000
77659,20170630,-0.112177
77659,20170731,-0.016447
77659,20170831,-0.077258
77659,20170929,-0.143893
77659,20171031,-0.152109
77659,20171130,0.125126
77659,20171229,-0.011166
77659,20180131,0.049568
77659,20180228,-0.071057
77659,20180329,-0.013993
77659,20180430,-0.168175
77659,20180531,0.040092
77659,20180629,0.106002
77659,20180731,-0.059975
77659,20180831,-0.042178
77659,20180928,-0.154961
77659,20181031,-0.084000
77659,20181130,-0.062591
77659,20181231,-0.108696
77659,20190131,0.333039
77659,20190228,0.108681
77659,20190329,0.025105
77659,20190430,-0.016480
77659,20190531,-0.240574
77659,20190628,-0.070922
77659,20190731,-0.164372
77659,20190830,-0.004119
77659,20190930,0.117890
77659,20191031,0.287594
77659,20191129,0.064234
77659,20191231,0.198217
77659,20200131,-0.176301
77659,20200228,-0.241403
77659,20200331,-0.594820
77659,20200430,0.470309
77659,20200529,0.174475
77659,20200630,0.458047
77659,20200731,0.020755
77659,20200831,0.125693
77659,20200930,0.229885
77659,20201030,0.321762
77659,20201130,0.058586
77659,20201231,-0.152672
77659,20210129,0.989302
77659,20210226,-0.239740
77659,20210331,0.085257
77659,20210430,-0.131389
77659,20210528,0.105450
77659,20210630,0.189353
77659,20210730,-0.142685
77659,20210831,-0.035039
77659,20210930,-0.372731
77659,20211029,-0.187265
77659,20211130,0.305556
77659,20211231,-0.204583
77660,20170131,-0.056227
77660,20170228,-0.023480
77660,20170331,-0.005238
77660,20170428,0.019257
77660,20170531,0.057909
77660,20170630,0.195889
77660,20170731,-0.031267
77660,20170831,0.093135
77660,20170929,0.028902
77660,20171031,0.023414
77660,20171130,0.056394
77660,20171229,0.067943
77660,20180131,0.019259
77660,20180228,-0.045555
77660,20180329,0.049954
77660,20180430,0.001301
77660,20180531,0.067011
77660,20180629,0.001105
77660,20180731,0.085456
77660,20180831,0.190589
77660,20180928,-0.040814
77660,20181031,-0.031159
77660,20181130,-0.035342
77660,20181231,-0.067559
77660,20190131,0.042592
77660,20190228,0.105120
77660,20190329,0.027441
77660,20190430,0.098002
77660,20190531,-0.080267
77660,20190628,0.060124
77660,20190731,-0.011988
77660,20190830,-0.053093
77660,20190930,0.019132
77660,20191031,-0.050942
77660,20191129,-0.016788
77660,20191231,0.027575
77660,20200131,-0.030181
77660,20200228,-0.060096
77660,20200331,-0.365848
77660,20200430,0.218546
77660,20200529,0.186956
77660,20200630,0.133011
77660,20200731,0.116775
77660,20200831,-0.173398
77660,20200930,-0.124509
77660,20201030,-0.119655
77660,20201130,0.001208
77660,20201231,0.159676
77660,20210129,0.114491
77660,20210226,-0.058973
77660,20210331,-0.007685
77660,20210430,0.095939
77660,20210528,0.133413
77660,20210630,0.014862
77660,20210730,0.067517
77660,20210831,0.195784
77660,20210930,0.009695
77660,20211029,0.022057
77660,20211130,0.044616
77660,20211231,0.100464
77661,20170131,0.094402
77661,20170228,0.073220
77661,20170331,0.040938
77661,20170428,-0.012609
77661,20170531,-0.003040
77661,20170630,0.057510
77661,20170731,0.032398
77661,20170831,0.015691
77661,20170929,0.104564
77661,20171031,0.107188
77661,20171130,0.156413
77661,20171229,0.001373
77661,20180131,-0.039554
77661,20180228,-0.143221
77661,20180329,0.046301
77661,20180430,0.006843
77661,20180531,-0.040893
77661,20180629,-0.028666
77661,20180731,0.065854
77661,20180831,0.021396
77661,20180928,-0.052348
77661,20181031,-0.147463
77661,20181130,0.039210
77661,20181231,-0.068780
77661,20190131,0.109348
77661,20190228,0.015345
77661,20190329,0.064027
77661,20190430,0.070807
77661,20190531,-0.031596
77661,20190628,0.008653
77661,20190731,0.064920
77661,20190830,0.080340
77661,20190930,0.065494
77661,20191031,-0.006450
77661,20191129,0.060244
77661,20191231,-0.046974
77661,20200131,0.122275
77661,20200228,-0.097213
77661,20200331,-0.361742
77661,20200430,0.388824
77661,20200529,0.174820
77661,20200630,0.002713
77661,20200731,0.193147
77661,20200831,0.081394
77661,20200930,0.059689
77661,20201030,-0.116620
77661,20201130,0.115103
77661,20201231,-0.072215
77661,20210129,0.114336
77661,20210226,0.003516
77661,20210331,0.159360
77661,20210430,0.102895
77661,20210528,-0.028487
77661,20210630,-0.051632
77661,20210730,0.055992
77661,20210831,0.004087
77661,20210930,-0.121836
77661,20211029,0.063118
77661,20211130,0.094433
77661,20211231,0.112334
77679,20170131,-0.110116
77679,20170228,0.008803
77679,20170331,-0.022562
77679,20170428,0.013337
77679,20170531,-0.065300
77679,20170630,0.085535
77679,20170731,-0.000251
77679,20170831,-0.061496
77679,20170929,0.132903
77679,20171031,0.038471
77679,20171130,0.059527
77679,20171229,-0.057701
77679,20180131,-0.008287
77679,20180228,-0.025070
77679,20180329,0.004069
77679,20180430,-0.041478
77679,20180531,0.063914
77679,20180629,-0.038100
77679,20180731,0.000733
77679,20180831,0.038602
77679,20180928,-0.082367
77679,20181031,-0.043332
77679,20181130,0.107576
77679,20181231,-0.107915
77679,20190131,0.012676
77679,20190228,0.042177
77679,20190329,-0.137012
77679,20190430,0.148363
77679,20190531,-0.100426
77679,20190628,0.084858
77679,20190731,0.042289
77679,20190830,-0.077433
77679,20190930,0.069255
77679,20191031,0.065041
77679,20191129,0.001527
77679,20191231,0.041070
77679,20200131,-0.048789
77679,20200228,-0.129199
77679,20200331,-0.192771
77679,20200430,0.007090
77679,20200529,-0.087069
77679,20200630,0.163588
77679,20200731,0.020639
77679,20200831,-0.025579
77679,20200930,-0.145468
77679,20201030,0.191195
77679,20201130,0.122492
77679,20201231,0.135717
77679,20210129,0.072980
77679,20210226,0.157061
77679,20210331,-0.027094
77679,20210430,0.010211
77679,20210528,-0.002068
77679,20210630,-0.106580
77679,20210730,-0.093880
77679,20210831,0.048655
77679,20210930,0.044830
77679,20211029,-0.093709
77679,20211130,-0.037211
77679,20211231,-0.004260
77699,20170131,-0.142857
77699,20170228,0.033333
77699,20170331,-0.112903
77699,20170428,-0.163636
77699,20170531,-0.161478
77699,20170630,0.285907
77699,20170731,0.250000
77699,20170831,-0.006452
77699,20170929,0.136364
77699,20171031,0.251429
77699,20171130,-0.219178
77699,20171229,-0.005848
77699,20180131,-0.017647
77699,20180228,-0.011976
77699,20180329,0.048485
77699,20180430,0.075145
77699,20180531,0.005376
77699,20180629,-0.294118
77699,20180731,-0.015152
77699,20180831,-0.100000
77699,20180928,-0.085470
77699,20181031,-0.210000
77699,20181130,-0.166450
77699,20181231,-0.218706
77699,20190131,-0.067757
77699,20190228,-0.076189
77699,20190329,-0.480700
77699,20190430,0.064175
77699,20190531,-0.621501
77699,20190628,-0.851765
77699,20190731,0.920635
77699,20190830,-0.011216
77699,20190930,-0.022687
77699,20191031,-0.272144
77699,20191129,1.844314
77699,20191231,2.703157
77699,20200131,-0.366534
77699,20200228,0.226415
77699,20200331,-0.225641
77699,20200430,0.337748
77699,20200529,0.054456
77699,20200630,0.061033
77699,20200731,-0.013274
77699,20200831,0.273543
77699,20200930,-0.246479
77699,20201030,-0.065421
77699,20201130,4.100000
77699,20201231,0.095098
77699,20210129,0.858550
77699,20210226,-0.184008
77699,20210331,-0.149351
77699,20210430,-0.326162
77699,20210528,0.011328
77699,20210630,-0.093686
77699,20210730,-0.288764
77699,20210831,-0.014218
77699,20210930,0.072115
77699,20211029,0.194320
77699,20211130,0.086358
77699,20211231,-0.400922
77702,20170131,-0.005403
77702,20170228,0.034408
77702,20170331,0.026728
77702,20170428,0.028601
77702,20170531,0.063270
77702,20170630,-0.083320
77702,20170731,-0.074258
77702,20170831,0.020934
77702,20170929,-0.020962
77702,20171031,0.021039
77702,20171130,0.059810
77702,20171229,-0.006745
77702,20180131,-0.010796
77702,20180228,0.010385
77702,20180329,0.013835
77702,20180430,-0.005528
77702,20180531,-0.010422
77702,20180629,-0.137992
77702,20180731,0.072467
77702,20180831,0.027104
77702,20180928,0.063424
77702,20181031,0.025158
77702,20181130,0.151193
77702,20181231,-0.034772
77702,20190131,0.058075
77702,20190228,0.036396
77702,20190329,0.058070
77702,20190430,0.044929
77702,20190531,-0.016220
77702,20190628,0.102156
77702,20190731,0.129548
77702,20190830,0.023550
77702,20190930,-0.084300
77702,20191031,-0.043655
77702,20191129,0.015137
77702,20191231,0.029147
77702,20200131,-0.035146
77702,20200228,-0.070612
77702,20200331,-0.161800
77702,20200430,0.167174
77702,20200529,0.021765
77702,20200630,-0.056418
77702,20200731,0.039951
77702,20200831,0.109108
77702,20200930,0.017166
77702,20201030,0.012104
77702,20201130,0.132360
77702,20201231,0.091410
77702,20210129,-0.095065
77702,20210226,0.120545
77702,20210331,0.011478
77702,20210430,0.047772
77702,20210528,-0.001398
77702,20210630,-0.018177
77702,20210730,0.086039
77702,20210831,-0.028741
77702,20210930,-0.061112
77702,20211029,-0.038437
77702,20211130,0.038277
77702,20211231,0.066855
77730,20170131,0.017996
77730,20170228,-0.000080
77730,20170331,-0.013587
77730,20170428,0.041322
77730,20170531,-0.104186
77730,20170630,0.092257
77730,20170731,0.011656
77730,20170831,0.002604
77730,20170929,0.112954
77730,20171031,0.034918
77730,20171130,0.132218
77730,20171229,-0.014347
77730,20180131,-0.061182
77730,20180228,-0.018789
77730,20180329,-0.015999
77730,20180430,-0.042219
77730,20180531,-0.033238
77730,20180629,0.020453
77730,20180731,-0.162672
77730,20180831,0.094709
77730,20180928,-0.052221
77730,20181031,0.006551
77730,20181130,-0.009930
77730,20181231,-0.094148
77730,20190131,0.159550
77730,20190228,0.001857
77730,20190329,0.126014
77730,20190430,0.080369
77730,20190531,0.016731
77730,20190628,0.063908
77730,20190731,-0.015358
77730,20190830,0.175031
77730,20190930,-0.074162
77730,20191031,-0.038890
77730,20191129,0.090832
77730,20191231,0.012793
77730,20200131,-0.092377
77730,20200228,-0.174029
77730,20200331,-0.146838
77730,20200430,0.074650
77730,20200529,-0.005306
77730,20200630,-0.028158
77730,20200731,0.029141
77730,20200831,0.028804
77730,20200930,-0.052866
77730,20201030,-0.037828
77730,20201130,0.147038
77730,20201231,-0.011656
77730,20210129,-0.002017
77730,20210226,0.059167
77730,20210331,0.097976
77730,20210430,0.042396
77730,20210528,0.032214
77730,20210630,-0.072201
77730,20210730,-0.031182
77730,20210831,0.105024
77730,20210930,0.005349
77730,20211029,0.013048
77730,20211130,-0.006878
77730,20211231,0.103850
77857,20170131,0.045745
77857,20170228,0.017774
77857,20170331,0.010723
77857,20170428,0.019400
