,Ticker,book/price,e/price,sale/price,ebit/price,price/cashflow,totaldebt/totalassets,totaldebt/equity,roa,totaldebt/totalliabilies,totaldebt/capital
1115,UFPT,0.36728873757553465,0.03000703992432317,0.38971751713372504,0.04086442790650935,37.03974672916813,0.25246609124537606,0.7183793958219763,0.0647468665078472,0.41805633701650846,0.3025684802530819
1116,LNG,-0.09996068446358243,-0.0910960263314561,0.6167935816142636,-0.027060535350701426,10.417218307006886,0.8074787304498446,-15.282380396732789,-0.017728870548677975,1.000840593000153,1.0882625562154553
1117,MED,0.08339394792499077,0.06756024315262286,0.6285568507907455,0.08906422895407771,25.6800675868634,0.08169941203938481,0.9672945662159093,0.5428744294874048,0.4916877130792366,0.13847083402477267
1118,HAIN,0.3607590421814182,0.018326925009553092,0.4667490951886209,0.046879300073877896,21.454317667806812,0.1486104588223988,0.448507863046603,0.08971045029983118,0.30963439998404285,0.1771331342019037
1119,MAA,0.22541608074495995,0.020171280198132382,0.06913110539245801,0.019506425407013868,29.568600048940354,0.40291250951911983,0.8508393654961952,0.04574113204377209,0.4520166356200547,0.4325431747330626
1120,JNCE,0.5228322249483283,-0.21228663320973384,0.06285760674106776,-0.21271647673150723,-5.1268683977291785,0.054167853863931366,0.1290900560756015,-0.36033811378098585,0.1143310539145851,0.05763538293760238
1121,MLM,0.23774714381837786,0.02555619000388818,0.19695546289117524,0.037397527863340996,24.161420409598307,0.39870075731258253,1.2019953177359874,0.07142360869867297,0.5457791982213576,0.46754061496846944
1122,TSCO,0.07419579221332542,0.03694160688732153,0.47166871205420197,0.05075641055327347,23.703478467050722,0.5045781333863407,2.8785653117221304,0.17637641717692526,0.7421727057224704,0.6618238998277428
1123,ALB,0.20564244074000057,0.004521068324804081,0.12165988242294144,0.02112222707960209,79.45981214615826,0.1972221366673841,0.9188029508293476,0.05265024487617136,0.47097279252874813,0.27784964706169313
1124,BZH,0.9975742268580929,0.1679234260039556,2.9454521143618244,0.2021188619481479,22.954469294920393,0.5138439780451316,1.8677829832083477,0.07065051640121031,0.6512985794757578,0.59572977711944
1125,IVZ,1.0818018646631047,0.15351106884695462,0.6493938300192224,0.1622236555866425,9.847717280400705,0.2971033115500404,1.0329766775513365,0.05269292899625523,0.4897202437770761,0.45814599717875293
1126,WRK,0.9927607737720536,0.07131190771900574,1.5946798917944094,0.11680589346172822,5.156103337865695,0.30456719183162817,1.5048970463484228,0.046936689649043045,0.6003425137501154,0.4329355399850342
1127,BCRX,-0.04190193077639359,-0.07208936853947767,0.06155689959551512,-0.06611971616539329,-17.96075817581969,1.0086491394216792,-6.497457611276241,-0.2870351321344349,1.1819022665948031,1.2200217171343253
1128,FMNB,0.7513137160013414,0.08244807356905025,0.24594474719544707,0.14292441300435313,11.446815211257352,0.3300241966272752,7.768984742777796,0.02169380766249657,0.8859617128626427,0.4708350891447521
1129,MAC,0.8208835400832379,0.0038427216981270344,0.23254245308964414,0.03800342105957408,12.96126718069058,0.5665300087290932,1.6966628343147239,0.01690184892617775,0.6194248384338916,0.6081165221916439
1130,AVB,0.30970368574107593,0.028450430708844975,0.06610305375300948,0.018270163546553014,29.339127205631787,0.41553800378815897,0.8200807553459507,0.032405561326048576,0.4504847649604945,0.4306737884213525
1131,CPRT,0.09820778173241988,0.026060033575164055,0.07492504184378831,0.03162355347939859,36.2664134400252,0.1135582554076012,0.2926843781354477,0.24909916238925434,0.22641596284903828,0.12800455615760747
1132,SCSC,0.8174253530097968,0.012068128144001712,3.5224020903093525,0.08231704304097064,6.3467072513126155,0.09810945130778306,1.2862480528343483,0.044047200308192216,0.5626021425101874,0.18320842628287118
1133,MPAA,0.8059269464536082,0.05747426356750964,1.4472456323600764,0.09787699019624371,6.661964021465885,0.12394295432619162,1.8155274037423832,0.04313453994777575,0.6448267565533883,0.2586908038224275
1134,LMNR,0.6652341909339365,-0.012971444727169918,0.6258674959947225,-0.023462444632928098,27.6184279021343,0.346934301359247,1.0307080307560872,-0.01586637979381864,0.49207955623081706,0.43541162769864733
1135,PLD,0.2678520812441559,0.02360137559375605,0.0414633834360388,0.016237791175058806,41.573941126326005,0.31056031660107286,0.6205788378709549,0.034581393702653375,0.3546820088561032,0.35250843334286114
1136,FMBH,0.8193622072810827,0.06655522856014247,0.32673976841003716,0.13799772298134336,11.116202080579342,0.3300241966272752,8.444137347884663,0.01783338138523785,0.8941142040650241,0.4708350891447521
1137,EXP,0.31646362177908427,0.07904523037783905,0.37785941336643897,0.08595555199631624,6.6777812938810985,0.36967979142425655,1.0888166947512492,0.13003187043560022,0.5212600500020961,0.43572747471031514
